gauge,year,realspace_a3_off_streamflow,realspace_a3_on_streamflow
222213,1980,66.82128860774527,66.82128860774526
222213,1981,137.5821661455158,137.5821661455158
222213,1982,22.37767793472755,22.37767793472754
222213,1983,179.7440099311102,179.7440099311102
222213,1984,176.8852353309067,176.88523533090668
222213,1985,178.3851839695063,178.38518396950633
222213,1986,78.69767972710123,78.69767972710122
222213,1987,59.65462946934162,59.65462946934161
222213,1988,138.14434027421177,138.14434027421177
222213,1989,171.02795678462732,171.0279567846273
222213,1990,171.47993513176922,171.47993513176917
222213,1991,184.39992284238457,184.39992284238457
222213,1992,233.04714401206135,233.04714401206135
222213,1993,166.0223546121338,166.0223546121338
222213,1994,78.16925832412917,78.16925832412916
222213,1995,158.7513308220594,158.75133082205934
222213,1996,149.62215592347732,149.62215592347732
222213,1997,40.21389785340886,40.21389785340883
222213,1998,135.32880309385797,135.32880309385797
222213,1999,92.07097006944365,92.07097006944365
222213,2000,153.57826334336127,153.5782633433612
222213,2001,153.01213584279054,153.0121358427905
222213,2002,83.29632104110578,83.29632104110577
222213,2003,86.51473974323827,86.51473974323827
222213,2004,66.37664082715709,64.57941056971484
222213,2005,127.57276461586825,121.80106030136332
222213,2006,46.748029931971054,40.88065629823939
222213,2007,104.15831669140552,91.91343659426008
222213,2008,58.57127248313129,47.14030197606155
222213,2013,141.77961624308213,114.77811821417278
222213,2014,173.64034796721123,136.1122366700924
222213,2015,144.55700551960533,102.66486300269364
222213,2020,163.00480435288372,112.90842308154214
222213,2021,249.29121748334947,181.4221109424291
223202,1959,120.1981318421602,120.1981318421602
223202,1960,144.90714225470774,144.90714225470774
223202,1961,113.96521390320049,113.96521390320048
223202,1962,68.61459765690269,68.61459765690269
223202,1963,89.22447699102491,89.22447699102491
223202,1964,97.59197543388936,97.59197543388936
223202,1965,31.642770055904307,31.642770055904307
223202,1966,108.8107018515368,108.8107018515368
223202,1967,16.062405857418792,16.062405857418792
223202,1968,24.432108346339774,24.432108346339778
223202,1969,99.14010495299729,99.14010495299728
223202,1970,168.00285249655263,168.00285249655263
223202,1971,111.02375817493375,111.02375817493376
223202,1972,15.684458837186442,15.684458837186444
223202,1973,82.14966053967454,82.14966053967454
223202,1974,272.7081523248971,272.7081523248971
223202,1975,145.23122536173807,145.23122536173807
223202,1976,48.12212066962261,48.12212066962259
223202,1977,47.120462600473225,47.12046260047322
223202,1978,189.66476391240303,189.66476391240303
223202,1979,19.20744314308188,19.207443143081875
223202,1980,21.70359346947118,21.70359346947118
223202,1981,97.54569218873192,97.54569218873192
223202,1982,9.026549662675391,9.026549662675391
223202,1983,95.32560448981047,95.32560448981047
223202,1984,91.85394559702496,91.85394559702496
223202,1985,99.42522710913751,99.42522710913752
223202,1986,25.505118012831506,25.505118012831502
223202,1987,24.78660612739437,24.78660612739437
223202,1988,62.33259012685558,62.33259012685558
223202,1989,101.61934220364392,101.61934220364392
223202,1990,87.37440890696195,87.37440890696195
223202,1991,84.50750806707063,84.50750806707063
223202,1992,135.96348924008623,135.96348924008623
223202,1993,108.40334897024775,108.40334897024776
223202,1994,34.33449222172357,34.33449222172357
223202,1995,81.63539361672782,81.63539361672782
223202,1996,108.33608071447391,108.33608071447392
223202,1997,12.600618624938491,12.600618624938493
223202,1998,83.90398100463328,83.90398100463328
223202,1999,35.51404513326519,35.51404513326519
223202,2000,57.677201634458676,57.67720163445867
223202,2001,83.9776719917317,83.9776719917317
223202,2002,28.71613296126875,28.71613296126875
223202,2003,26.766276682617498,26.7662766826175
223202,2004,26.839720951829637,26.839720951829637
223202,2005,73.40905550085421,73.40905550085421
223202,2006,14.280058110844013,14.280058110844015
223202,2007,41.29846334386697,41.29846334386697
223202,2008,15.152402490193301,15.1524024901933
223202,2009,10.611076062697967,10.611076062697965
223202,2010,95.8922005766793,95.8922005766793
223202,2011,114.76391761616705,114.76391761616703
223202,2012,135.59573082695135,135.59573082695135
223202,2013,79.66694809696564,79.66694809696564
223202,2014,79.25484263018267,79.25484263018267
223202,2015,64.43310115532059,64.43310115532059
223202,2016,149.9255351450753,149.9255351450753
223202,2017,30.30139640383461,30.30139640383461
223202,2018,15.961389345246422,15.96138934524642
223202,2019,11.856086805398713,11.856086805398714
223202,2020,37.62492182895143,26.595339002468293
223202,2021,168.39534190721025,102.99068239640062
223205,1966,176.17437932098252,176.17437932098252
223205,1967,29.74844985554092,29.7484498555409
223205,1968,32.900525169539804,32.90052516953978
223205,1969,141.3613801625827,141.36138016258266
223205,1970,230.08184361792692,230.0818436179269
223205,1971,122.12362606279522,122.1236260627952
223205,1972,16.559264091588,16.559264091587977
223205,1973,79.78313623201022,79.78313623201018
223205,1974,338.9922074090355,338.9922074090354
223205,1975,167.4668551500121,167.4668551500121
223205,1976,71.53108927130603,71.53108927130602
223205,1977,64.22476304636781,64.2247630463678
223205,1978,274.6826592704852,274.68265927048515
223205,1979,26.911087737426776,26.91108773742676
223205,1980,28.88214651385333,28.88214651385331
223205,1981,90.35536153413186,90.35536153413186
223205,1982,15.55501466967043,15.555014669670417
223205,1983,103.53041410108511,103.53041410108509
223205,1984,117.19458993447705,117.19458993447704
223205,1985,153.8777089675334,153.8777089675334
223205,1986,31.242161683993505,31.242161683993487
223205,1987,39.73058015990242,39.730580159902395
223205,1988,85.25714453306493,85.2571445330649
223205,1989,133.27362044240843,133.2736204424084
223205,1990,122.13353548879982,122.1335354887998
223205,1991,104.10657500429008,104.10657500429006
223205,1992,178.6510571694113,178.6510571694113
223205,1993,119.34671812373765,119.34671812373762
223205,1994,45.83509429414962,45.8350942941496
223205,1995,87.40088034627564,87.40088034627563
223205,1996,115.72348029845128,115.72348029845124
223205,1997,18.679055263720535,18.67905526372051
223205,1998,111.62532673210288,111.62532673210286
223205,1999,42.49329519497582,42.4932951949758
223205,2000,64.52519968805979,64.52519968805976
223205,2001,116.943822720064,116.943822720064
223205,2002,59.88192812724538,59.881928127245345
223205,2003,23.07365620789619,23.073656207896168
223205,2004,30.44228121274385,30.442281212743833
223205,2005,73.30925271722799,73.30925271722796
223205,2006,23.234361812416786,23.234361812416765
223205,2007,67.63148616140656,67.63148616140654
223205,2008,25.382233024435447,24.383111650246867
223205,2009,11.797856187955814,10.730830459574758
223205,2010,70.35446235564001,62.17072833164233
223205,2011,160.81953302178033,146.92891171458217
223205,2012,166.20925262672907,148.16812977730052
223205,2013,115.27345227139479,93.58718742584423
223205,2014,124.16269847592983,98.10756874409834
223205,2015,115.6834600340833,86.22056374551339
223205,2016,180.80185303210376,143.2456214302228
223205,2017,33.02859828850885,17.068281148211586
223205,2018,18.14084632492835,8.56264612776549
223205,2019,15.496751940578484,6.691878792878701
224203,1959,215.9352243613918,215.9352243613917
224203,1960,270.8839879852762,270.88398798527606
224203,1961,208.11363783642858,208.1136378364285
224203,1962,175.0489099387643,175.04890993876418
224203,1963,212.21879243527013,212.21879243527005
224203,1964,274.82584609923157,274.8258460992314
224203,1965,107.02242878549812,107.022428785498
224203,1966,266.0134701247291,266.013470124729
224203,1967,53.15817020626566,53.15817020626557
224203,1968,171.6249729611811,171.62497296118102
224203,1969,260.06742097670957,260.06742097670957
224203,1970,403.8797011506936,403.87970115069345
224203,1971,275.8808777520806,275.8808777520805
224203,1972,45.63757726329537,45.63757726329527
224203,1973,246.23559592816207,246.23559592816193
224203,1974,513.3403109603219,513.3403109603216
224203,1975,326.06564644260936,326.0656464426092
224203,1976,165.13067376263373,165.13067376263365
224203,1977,101.28059828687681,101.28059828687672
224203,1978,400.88000481805403,400.8800048180538
224203,1979,116.93197012967694,116.9319701296769
224203,1980,123.43751442688149,123.4375144268814
224203,1981,252.9649877007927,252.96498770079268
224203,1982,50.93225272763704,50.93225272763697
224203,1983,228.33319810773943,228.3331981077393
224203,1984,186.3949798457318,186.3949798457317
224203,1985,279.6096891443508,279.6096891443506
224203,1986,152.45516496019258,152.45516496019243
224203,1987,181.46251706922203,181.46251706922197
224203,1988,222.80872298437092,222.80872298437083
224203,1989,274.37031056602524,274.3703105660252
224203,1990,321.16076786870156,321.1607678687014
224203,1991,240.2753379961713,240.27533799617123
224203,1992,298.20267511644715,298.2026751164471
224203,1993,228.28598571273582,228.28598571273577
224203,1994,106.47154885349484,106.47154885349474
224203,1995,228.3780710600131,228.37807106001293
224203,1996,221.3521684684526,221.35216846845253
224203,1997,58.38916623773212,58.38916623773208
224203,1998,224.5778098326881,224.57780983268793
224203,1999,115.85150957742069,115.85150957742056
224203,2000,163.98361340291146,163.98361340291137
224203,2001,203.46698549227824,203.46698549227816
224203,2002,100.12921565002954,100.12921565002942
224203,2003,142.0320098058077,142.0320098058076
224203,2004,113.19545925812264,113.19545925812264
224203,2005,180.40292331541147,180.4029233154114
224203,2006,35.5795904906242,35.57959049062416
224203,2007,197.3801533829904,197.3801533829904
224203,2008,103.4285521010808,103.42855210108073
224203,2009,75.53817809898648,75.53817809898644
224203,2010,256.3534313675752,256.35343136757507
224203,2011,294.44949622104724,294.44949622104707
224203,2012,265.4188187337521,265.41881873375195
224203,2013,199.77630767351562,199.77630767351548
224203,2014,180.24817448490936,180.24817448490924
224203,2015,164.6317174978034,164.63171749780332
224203,2016,300.2459017766331,300.24590177663293
224203,2017,126.77916286709163,133.69969151935527
224203,2018,57.02067918774029,83.89071188820982
224203,2019,35.863176812718606,90.9940371338483
224213,1974,549.0204463548586,549.0204463548586
224213,1975,379.10465135838894,379.104651358389
224213,1976,206.75295169248886,206.75295169248884
224213,1977,129.11804268271243,129.11804268271246
224213,1978,419.1366124317803,419.1366124317803
224213,1979,163.29534974853976,163.29534974853976
224213,1980,155.6794133296313,155.67941332963127
224213,1981,307.3347587653874,307.3347587653874
224213,1982,72.5753358341673,72.57533583416729
224213,1983,276.6838767997991,276.6838767997991
224213,1984,224.13196210388259,224.13196210388253
224213,1985,304.96532450201033,304.96532450201033
224213,1986,211.522580203976,211.52258020397596
224213,1987,224.47766951852287,224.47766951852284
224213,1988,265.944909122248,265.944909122248
224213,1989,315.2802595054416,315.28025950544156
224213,1990,364.12721085997094,364.127210859971
224213,1991,286.21565850436286,286.21565850436286
224213,1992,331.42093765369475,331.42093765369475
224213,1993,270.5016481713393,270.5016481713393
224213,1994,137.52214644726757,137.52214644726757
224213,1995,295.87321772260594,295.87321772260594
224213,1996,271.13675976891943,271.13675976891943
224213,1997,89.1827332730849,89.18273327308489
224213,1998,280.47097211348387,280.47097211348387
224213,1999,168.48782735696776,168.48782735696773
224213,2000,216.24506482762297,216.245064827623
224213,2001,228.6093859910014,228.60938599100143
224213,2002,146.90021276033204,146.90021276033204
224213,2003,225.5132813749395,225.51328137493948
224213,2004,178.73738804777372,178.73738804777372
224213,2005,260.9350564836544,260.9350564836544
224213,2006,62.887964888692075,62.88796488869206
224213,2007,245.44335232346054,245.44335232346057
224213,2008,155.85902391415075,155.85902391415075
224213,2009,151.17236892095514,151.17236892095514
224213,2011,293.7715345103954,293.7715345103954
224213,2012,283.55298226623415,283.55298226623415
224213,2013,239.0783504228717,239.0783504228717
224213,2014,206.20982383275853,206.2098238327585
224213,2016,353.06555908407125,372.2849541364338
224213,2017,176.15219239737243,212.83554876138535
224213,2018,81.81169350175603,132.60185466667537
224213,2019,33.76192705715582,95.5990684650045
224213,2020,182.40516535014325,272.1964566655768
224213,2021,321.94950888322495,428.27807232989386
225201,1977,55.9507130509018,55.95071305090173
225201,1978,521.9454856619826,521.9454853824928
225201,1979,26.92555002788395,26.61419298371314
225201,1980,42.45979012710803,40.88718205872717
225201,1981,120.75978573654187,115.45905273794818
225201,1982,17.192895052171064,16.041279979207548
225201,1983,171.2894180477203,160.81328763728447
225201,1984,200.86260824608047,187.64521042553855
225201,1985,320.6273474519316,302.0871551957991
225201,1986,41.553902132953084,35.82531548341039
225201,1987,93.44749303746515,79.81274008663254
225201,1988,179.5917332081219,156.97443220379546
225201,1989,209.06124301031835,183.14856543261772
225201,1990,286.50201432712674,256.1513906346015
225201,1991,189.1797926845324,160.83239192856104
225201,1992,243.78228262625652,210.405851068495
225201,1993,195.9515492547772,164.0521652624713
225201,1994,74.44090530267478,55.17090203965847
225201,1995,167.04823850150942,131.4795482069628
225201,1996,142.28740198551827,107.96628373467108
225201,1997,19.170897838783706,13.788533127907828
225201,1998,143.34449732445609,104.40806969649084
225201,1999,18.94402584558129,12.72436740541409
225201,2000,58.92449600278748,38.39982769665634
225201,2001,204.40541286420194,151.65689501859478
225201,2002,78.40147638002786,49.14834049380611
225201,2003,50.05071902448648,30.594799946452817
225201,2004,62.98346623171219,37.83985704836557
225201,2005,108.09256907009623,64.83624045605222
225201,2006,31.626495055791043,18.95134305365548
