gauge,streamflow_model,objective_function,optimiser,parameter,parameter_value,loglikelihood,AIC,exit_message,near_bounds
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a0,-11.484455175552796,40.01455983745592,96.02911967491184,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a1,0.020254991961653982,40.01455983745592,96.02911967491184,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a2,0.4482060698832646,40.01455983745592,96.02911967491184,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a3,-0.036363593325660415,40.01455983745592,96.02911967491184,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a4,-11.299507821611428,40.01455983745592,96.02911967491184,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a5,68.03908259124282,40.01455983745592,96.02911967491184,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,sd,0.7113499883386993,40.01455983745592,96.02911967491184,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,scale_CO2,3.5694230695882316e-8,40.01455983745592,96.02911967491184,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a0,-11.491098312574536,40.014655867169466,96.02931173433893,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a1,0.02026378010442055,40.014655867169466,96.02931173433893,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a2,0.44854730333478865,40.014655867169466,96.02931173433893,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a3,-0.03634031110692093,40.014655867169466,96.02931173433893,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a4,-11.305912841055488,40.014655867169466,96.02931173433893,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,a5,68.02501042944124,40.014655867169466,96.02931173433893,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,sd,0.7114440749055628,40.014655867169466,96.02931173433893,Covariance matrix is not numerically positive definite.,FALSE
A2390523,streamflow_model_separate_shifted_CO2_seasonal_ratio_auto,CO2_variable_objective_function,cma_result,scale_CO2,5.812101628916017e-7,40.014655867169466,96.02931173433893,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a0,-11.717516359438832,39.813247121503494,85.62649424300699,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a1,0.023431815303519007,39.813247121503494,85.62649424300699,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,sd,0.9168857218675474,39.813247121503494,85.62649424300699,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a0,-11.717725702292057,39.8132471219054,85.6264942438108,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a1,0.023432197628543355,39.8132471219054,85.6264942438108,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,sd,0.9168787212390977,39.8132471219054,85.6264942438108,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a0,-11.717879532453708,39.81324713998001,85.62649427996001,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a1,0.023432347883526557,39.81324713998001,85.62649427996001,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,sd,0.9169070477580343,39.81324713998001,85.62649427996001,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a0,-11.717891344623808,39.81324712473852,85.62649424947703,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a1,0.023432452172982187,39.81324712473852,85.62649424947703,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,sd,0.9168796872766354,39.81324712473852,85.62649424947703,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a0,-11.717668332433846,39.81324711588508,85.62649423177017,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a1,0.02343202718882518,39.81324711588508,85.62649423177017,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,sd,0.9168869395639059,39.81324711588508,85.62649423177017,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a0,-11.71789725139297,39.81324711847237,85.62649423694474,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a1,0.02343243653809863,39.81324711847237,85.62649423694474,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,sd,0.9169101145844688,39.81324711847237,85.62649423694474,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a0,-11.717685226360231,39.8132471191995,85.626494238399,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a1,0.023432093721747666,39.8132471191995,85.626494238399,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,sd,0.9168840156380068,39.8132471191995,85.626494238399,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a0,-11.717752296645813,39.81324712608931,85.62649425217862,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a1,0.02343221503841412,39.81324712608931,85.62649425217862,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,sd,0.916879443719872,39.81324712608931,85.62649425217862,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a0,-11.717649249066142,39.81324711959368,85.62649423918737,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a1,0.02343198047394067,39.81324711959368,85.62649423918737,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,sd,0.9168905090590411,39.81324711959368,85.62649423918737,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a0,-11.717923397817117,39.81324712173294,85.62649424346588,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,a1,0.0234324484252838,39.81324712173294,85.62649424346588,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,constant_sd_objective_function,cma_result,sd,0.9168979837469484,39.81324712173294,85.62649424346588,Standard deviation below tolerance in all coordinates.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a0,-11.720261968264367,39.8132705029453,87.6265410058906,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a1,0.023435251816405,39.8132705029453,87.6265410058906,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,sd,0.9175526320048134,39.8132705029453,87.6265410058906,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,scale_CO2,3.276589545684828e-8,39.8132705029453,87.6265410058906,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a0,-11.722987676862033,39.81327709367701,87.62655418735402,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a1,0.02344129961099449,39.81327709367701,87.62655418735402,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,sd,0.9177594407328572,39.81327709367701,87.62655418735402,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,scale_CO2,2.333337477928587e-8,39.81327709367701,87.62655418735402,Covariance matrix is not numerically positive definite.,TRUE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a0,-11.708885566933986,39.81327495498227,87.62654990996454,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a1,0.023417968390836288,39.81327495498227,87.62654990996454,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,sd,0.9164138173889351,39.81327495498227,87.62654990996454,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,scale_CO2,5.3995700827823345e-8,39.81327495498227,87.62654990996454,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a0,-11.723786062343834,39.81326508615538,87.62653017231077,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a1,0.023442097766071653,39.81326508615538,87.62653017231077,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,sd,0.9171199911660163,39.81326508615538,87.62653017231077,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,scale_CO2,3.499670256213765e-8,39.81326508615538,87.62653017231077,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a0,-11.723201995452825,39.813262597771136,87.62652519554227,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a1,0.023440479063032614,39.813262597771136,87.62652519554227,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,sd,0.9170751131058414,39.813262597771136,87.62652519554227,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,scale_CO2,2.197134833522025e-8,39.813262597771136,87.62652519554227,Covariance matrix is not numerically positive definite.,TRUE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a0,-11.714750836043493,39.81326276536911,87.62652553073822,Covariance matrix is not numerically positive definite.,FALSE
A2390531,streamflow_model_precip_only,CO2_variable_objective_function,cma_result,a1,0.023427239388743675,39.81326276536911,87.62652553073822,Covariance matrix is not numerically positive definite.,FALSE
