gauge,streamflow_model,objective_function,parameter,parameter_values
102101A,streamflow_model_precip_only,constant_sd_objective_function,a0,-90.9404391459216
102101A,streamflow_model_precip_only,constant_sd_objective_function,a1,0.9517802233004149
102101A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.011415999935176138
102101A,streamflow_model_precip_only,constant_sd_objective_function,a0,-90.9404391459216
102101A,streamflow_model_precip_only,constant_sd_objective_function,a1,0.9517802233004149
102101A,streamflow_model_precip_only,constant_sd_objective_function,sd,0.011415999935176138
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-93.44458785175212
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.0027916235019211227
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,104.45258008252266
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,1.3351168227453388e-7
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-93.44458785175212
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.0027916235019211227
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,104.45258008252266
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,1.3351168227453388e-7
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-93.44458427307535
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,2.361342273249217e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,104.4525633741142
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,1.3351176391207923e-7
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-93.44458427307535
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,2.361342273249217e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,104.4525633741142
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,1.3351176391207923e-7
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-93.44458427307535
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,2.361342273249217e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,104.4525633741142
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,1.3351176391207923e-7
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-93.44458427307535
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,2.361342273249217e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,104.4525633741142
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,1.3351176391207923e-7
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-86.92843102240894
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,2.3613423060680893e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,9.907555072973151e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.963800389711092
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-86.92843102240894
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,2.3613423060680893e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,9.907555072973151e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.963800389711092
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-86.92843102240894
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,2.3613423060680893e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,9.907555072973151e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.963800389711092
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-271.73276838112713
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,2.3613416142225983e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,9.90755719409159e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.963800551861903
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-248.93521213753246
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.2279837554834781
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,4.7625284110731375e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.930179156482046
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-248.93521213753246
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.2279837554834781
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,4.7625284110731375e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.930179156482046
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-272.0799547137298
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.22798374556145534
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,4.762530942221489e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.930179573760861
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-272.0799547137298
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.22798374556145534
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,4.762530942221489e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.930179573760861
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-272.0799547137298
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.22798374556145534
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,4.762530942221489e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.930179573760861
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-272.0799547137298
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.22798374556145534
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,4.762530942221489e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.930179573760861
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-272.0799547137298
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.22798374556145534
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,4.762530942221489e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.930179573760861
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-272.0799547137298
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.22798374556145534
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,4.762530942221489e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.930179573760861
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-272.0799547137298
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,0.22798374556145534
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,4.762530942221489e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.930179573760861
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-272.0799516064094
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,3.6636523301317224e-4
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,0.0010962063370543458
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,6.930179570676858
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,84.60203437652046
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,1.6736736574384213e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,1.3799398539519602e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,4.0394943748613523e-4
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-30.433006107222127
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,1.6736735839640634e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,1.3799398763476447e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,172.35020128296884
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-30.433006107222127
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,1.6736735839640634e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,1.3799398763476447e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,172.35020128296884
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-30.433006107222127
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,1.6736735839640634e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,1.3799398763476447e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,172.35020128296884
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-30.433006107222127
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,1.6736735839640634e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,1.3799398763476447e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,172.35020128296884
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-30.433006107222127
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,1.6736735839640634e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,1.3799398763476447e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,172.35020128296884
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-104.61099949521267
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,1.673673284723637e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,0.00112374609758461
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,172.35019637392972
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-104.61100912878729
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,3.5186230258744337e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,0.001123745489306282
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,172.35023643033432
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-96.36286046260656
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,3.5186227222625833e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,0.001123745379047084
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,2.730200419637644
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-96.36286046260656
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,3.5186227222625833e-6
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,0.001123745379047084
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,2.730200419637644
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-216.74084660063872
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,2.121515817830276e-8
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,1.2585800608998245
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,81.83693315226965
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-233.6987020003912
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,4.21411429736921e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,0.11704226261264361
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,69.1323416156741
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a0,-233.6987020003912
102101A,streamflow_model_precip_only,CO2_variable_objective_function,a1,4.21411429736921e-5
102101A,streamflow_model_precip_only,CO2_variable_objective_function,sd,0.11704226261264361
102101A,streamflow_model_precip_only,CO2_variable_objective_function,scale_CO2,69.1323416156741
