gauge,streamflow_model,objective_function,parameter,parameter_values
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.2132727301241324e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.24007307006082e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-93.33769627014196
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-180.05473689441226
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.2132727301241324e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.24007307006082e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-93.33769627014196
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-180.05473689441226
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.2132727301241324e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.24007307006082e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-93.33769627014196
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-180.05473689441226
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.2132727301241324e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.24007307006082e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-93.33769627014196
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-180.05473689441226
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.2132727301241324e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.24007307006082e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-93.33769627014196
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-180.05473689441226
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.2132727301241324e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.24007307006082e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-93.33769627014196
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-180.05473689441226
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.2132727301241324e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.24007307006082e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-93.33769627014196
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-180.05473689441226
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.2132727301241324e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.24007307006082e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-93.33769627014196
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-180.05473689441226
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.2132727301241324e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.24007307006082e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-93.33769627014196
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-180.05473689441226
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,1.2132727301241324e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,5.24007307006082e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-46.54561002540564
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-70.1138477734477
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.14551957587192285
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.0623677221564298e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-46.54561002540564
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-70.1138477734477
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.14551957587192285
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.0623677221564298e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-46.54561002540564
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-70.1138477734477
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.14551957587192285
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.0623677221564298e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-46.54561002540564
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-70.1138477734477
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.14551957587192285
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.0623677221564298e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-46.54561002540564
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-70.1138477734477
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.14551957587192285
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.0623677221564298e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-46.54561002540564
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-70.1138477734477
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.14551957587192285
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.0623677221564298e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-46.54561002540564
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-70.1138477734477
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.14551957587192285
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.0623677221564298e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-46.54561002540564
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-70.1138477734477
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.14551957587192285
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,1.0623677221564298e-7
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-46.54560335198198
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-70.11385139237353
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.1455195930001957
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,22.44694262899107
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-46.54560335198198
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-70.11385139237353
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,0.1455195930001957
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,22.44694262899107
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-154.4396307839647
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-126.38387725172714
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.961100035681513e-6
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,4.852746563690738e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-154.4396307839647
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-126.38387725172714
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.961100035681513e-6
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,4.852746563690738e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-154.4396307839647
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-126.38387725172714
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.961100035681513e-6
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,4.852746563690738e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-154.4396307839647
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-126.38387725172714
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.961100035681513e-6
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,4.852746563690738e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-154.4396307839647
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-126.38387725172714
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.961100035681513e-6
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,4.852746563690738e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-154.4396307839647
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-126.38387725172714
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.961100035681513e-6
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,4.852746563690738e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-154.4396307839647
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-126.38387725172714
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.961100035681513e-6
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,4.852746563690738e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-154.4396307839647
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-126.38387725172714
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.961100035681513e-6
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,4.852746563690738e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-154.4396307839647
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-126.38387725172714
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.961100035681513e-6
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,4.852746563690738e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-154.4396307839647
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-126.38387725172714
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.961100035681513e-6
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,4.852746563690738e-5
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-52.75627625484614
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,66.36634410922409
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,2.1793271867467096e-4
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,0.00404109249364842
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-52.75627625484614
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,66.36634410922409
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,2.1793271867467096e-4
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,sd,0.00404109249364842
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_d,-218.8703223854577
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a0_n,-31.368783955882236
105102A,streamflow_model_drought_precip_only,constant_sd_objective_function,a1,8.720759990918042e-6
